2026-02-16T23:01:43Z,unhealthy,177.39
2026-02-16T23:14:55Z,unhealthy,153.61
2026-02-16T23:30:02Z,unhealthy,182.8
2026-02-16T23:45:05Z,unhealthy,187.75
2026-02-16T23:56:29Z,unhealthy,186.53
2026-02-17T00:29:45Z,unhealthy,229.1
2026-02-17T00:56:19Z,unhealthy,208.55
2026-02-17T01:36:23Z,unhealthy,178.38
2026-02-17T02:31:46Z,unhealthy,149.85
2026-02-17T03:29:17Z,unhealthy,174.15
2026-02-17T04:21:23Z,unhealthy,154.32
2026-02-17T05:03:12Z,unhealthy,181.18
2026-02-17T05:36:46Z,unhealthy,156.1
2026-02-17T06:01:41Z,unhealthy,199.98
2026-02-17T06:31:27Z,unhealthy,175.9
2026-02-17T06:55:38Z,unhealthy,148.26
2026-02-17T07:22:14Z,unhealthy,239.07
2026-02-17T07:42:53Z,unhealthy,176.17
2026-02-17T08:02:04Z,unhealthy,223.01
2026-02-17T08:24:46Z,unhealthy,153.11
2026-02-17T08:45:05Z,unhealthy,197.27
2026-02-17T09:06:22Z,unhealthy,192.86
2026-02-17T09:29:27Z,unhealthy,167.08
2026-02-17T09:52:03Z,unhealthy,181.9
2026-02-17T10:11:28Z,unhealthy,199.5
2026-02-17T10:31:07Z,unhealthy,157.76
2026-02-17T10:53:35Z,unhealthy,203.29
2026-02-17T11:12:54Z,unhealthy,203.62
2026-02-17T11:30:48Z,unhealthy,188.61
2026-02-17T11:49:57Z,unhealthy,248.79
2026-02-17T12:03:23Z,unhealthy,172.82
2026-02-17T12:25:37Z,unhealthy,198.78
2026-02-17T12:47:16Z,unhealthy,157.26
2026-02-17T13:17:54Z,unhealthy,265.18
2026-02-17T13:47:57Z,unhealthy,178.38
2026-02-17T14:12:43Z,unhealthy,162.31
2026-02-17T14:33:58Z,unhealthy,183.41
2026-02-17T14:57:12Z,unhealthy,190.8
2026-02-17T15:22:14Z,unhealthy,171.2
2026-02-17T15:43:05Z,unhealthy,137.48
2026-02-17T16:07:06Z,unhealthy,213.01
2026-02-17T16:31:38Z,unhealthy,184.74
2026-02-17T16:55:44Z,unhealthy,159.61
2026-02-17T17:22:27Z,unhealthy,172.07
2026-02-17T17:44:16Z,unhealthy,180.74
2026-02-17T18:06:41Z,unhealthy,156.64
2026-02-17T18:30:51Z,unhealthy,200.94
2026-02-17T18:54:04Z,unhealthy,168.59
2026-02-17T19:17:48Z,unhealthy,161.87
2026-02-17T19:38:25Z,unhealthy,228.93
2026-02-17T19:55:06Z,unhealthy,188.35
2026-02-17T20:09:36Z,unhealthy,189.59
2026-02-17T20:24:19Z,unhealthy,179.31
2026-02-17T20:43:17Z,unhealthy,157.88
2026-02-17T20:59:48Z,unhealthy,186.99
2026-02-17T21:18:03Z,unhealthy,175.48
2026-02-17T21:34:59Z,unhealthy,157.16
2026-02-17T21:50:10Z,unhealthy,232.21
2026-02-17T22:01:03Z,unhealthy,185.68
2026-02-17T22:15:05Z,unhealthy,161.84
2026-02-17T22:30:38Z,unhealthy,796.6
2026-02-17T22:49:36Z,unhealthy,165.96
2026-02-17T23:01:08Z,unhealthy,189.59
2026-02-17T23:14:33Z,unhealthy,214.44
2026-02-17T23:29:22Z,unhealthy,178.96
2026-02-17T23:44:43Z,unhealthy,214.11
2026-02-17T23:56:59Z,unhealthy,171.82
2026-02-18T00:35:35Z,unhealthy,183.14
2026-02-18T01:03:28Z,unhealthy,188.53
2026-02-18T01:44:01Z,unhealthy,177.18
2026-02-18T02:42:49Z,unhealthy,193.56
2026-02-18T03:41:03Z,unhealthy,214.37
2026-02-18T04:30:16Z,unhealthy,186.52
2026-02-18T05:09:59Z,unhealthy,302.71
2026-02-18T05:41:09Z,unhealthy,206.18
2026-02-18T06:07:18Z,unhealthy,149.2
2026-02-18T06:35:39Z,unhealthy,200.6
2026-02-18T07:01:28Z,unhealthy,247.84
2026-02-18T07:29:26Z,unhealthy,196.92
2026-02-18T07:51:25Z,unhealthy,166.99
2026-02-18T08:06:39Z,unhealthy,183.71
2026-02-18T08:26:20Z,unhealthy,221.82
2026-02-18T08:47:03Z,unhealthy,173.46
2026-02-18T09:07:23Z,unhealthy,172.77
2026-02-18T09:28:57Z,unhealthy,195.56
2026-02-18T09:51:00Z,unhealthy,176.01
2026-02-18T10:10:14Z,unhealthy,171.32
2026-02-18T10:28:55Z,unhealthy,166.06
2026-02-18T10:50:37Z,unhealthy,176.52
2026-02-18T11:10:31Z,unhealthy,199.47
2026-02-18T11:28:40Z,unhealthy,170.54
2026-02-18T11:48:49Z,unhealthy,168.16
2026-02-18T12:02:57Z,unhealthy,217.87
2026-02-18T12:25:37Z,unhealthy,206.86
2026-02-18T12:47:25Z,unhealthy,163.82
2026-02-18T13:18:10Z,unhealthy,192.31
2026-02-18T13:49:09Z,unhealthy,229.67
2026-02-18T14:13:08Z,unhealthy,203.11
2026-02-18T14:34:22Z,unhealthy,227.65
2026-02-18T14:56:57Z,unhealthy,261.95
2026-02-18T15:21:54Z,unhealthy,234.94
2026-02-18T15:42:35Z,unhealthy,183.24
2026-02-18T16:05:58Z,unhealthy,166.06
2026-02-18T16:32:22Z,unhealthy,223.88
2026-02-18T16:57:20Z,unhealthy,176.5
2026-02-18T17:27:51Z,unhealthy,203.19
2026-02-18T17:50:26Z,unhealthy,198.59
2026-02-18T18:07:59Z,unhealthy,182.7
2026-02-18T18:28:51Z,unhealthy,184.08
2026-02-18T18:51:32Z,unhealthy,181.96
2026-02-18T19:16:39Z,unhealthy,216.99
2026-02-18T19:37:33Z,unhealthy,147.29
2026-02-18T19:56:15Z,unhealthy,189.11
2026-02-18T20:14:06Z,unhealthy,166.13
2026-02-18T20:30:21Z,unhealthy,193.99
2026-02-18T20:51:32Z,unhealthy,164.22
2026-02-18T21:07:54Z,unhealthy,169.62
2026-02-18T21:23:47Z,unhealthy,186.54
2026-02-18T21:41:53Z,unhealthy,216.71
2026-02-18T21:56:34Z,unhealthy,198.71
2026-02-18T22:10:46Z,unhealthy,155.81
2026-02-18T22:24:54Z,unhealthy,287.73
2026-02-18T22:43:18Z,unhealthy,188.94
2026-02-18T22:59:14Z,unhealthy,163.87
2026-02-18T23:13:35Z,unhealthy,202.27
